,geometry,cve_agee,nom_agee,cve_agem,nom_agem,cve_loc,cvegeo,pobtot,pobmas,pobfem,tvivhab,cve_ageb
0,"MULTIPOLYGON (((-97.8855582 22.272047511, -97.885540089 22.27191225, -97.88539391 22.271921291, -97.885285119 22.272011829, -97.885210781 22.27212742, -97.88511152 22.272029061, -97.884966909 22.27204769, -97.88482472 22.27207442, -97.884755399 22.27195583, -97.884735829 22.27192054, -97.884715081 22.271877951, -97.884693688 22.271649746, -97.884691079 22.27137869, -97.8846432 22.271250372, -97.884522399 22.271174169, -97.884241769 22.271101221, -97.884095999 22.271104601, -97.883826509 22.27120766, -97.883706249 22.27128414, -97.88358323 22.27135669, -97.883488081 22.271443631, -97.883375339 22.271546621, -97.883298769 22.27166186, -97.883194229 22.271755749, -97.883053749 22.271788511, -97.882984109 22.271670381, -97.8830106 22.271537121, -97.882928379 22.271425169, -97.882912579 22.271290769, -97.882945479 22.271158949, -97.8829976 22.27103242, -97.883022419 22.270898721, -97.88300168 22.27076438, -97.88293365 22.2706446, -97.882908799 22.27051123, -97.88289214 22.270376601, -97.88285902 22.270244521, -97.882784749 22.27012782, -97.882699139 22.27001862, -97.882785779 22.26976033, -97.882845989 22.26963674, -97.882806859 22.269506021, -97.882782 22.269372171, -97.882645629 22.269322891, -97.882514029 22.26938052, -97.882282559 22.269216981, -97.88219543 22.269108771, -97.88217412 22.268974981, -97.88218651 22.26870434, -97.882225309 22.26843566, -97.882109519 22.268043291, -97.88198214 22.26797648, -97.881845449 22.26802454, -97.881757389 22.268132652, -97.881664689 22.268236709, -97.88137417 22.26824757, -97.88123122 22.268222371, -97.881086485 22.268206381, -97.880806709 22.26828218, -97.88055714 22.26842198, -97.88020831 22.26866666, -97.88000034 22.268856351, -97.879682741 22.26913537, -97.87958345 22.269234151, -97.879296829 22.269280061, -97.87871517 22.269256601, -97.878424539 22.269242581, -97.87828766 22.269196691, -97.87800994 22.26911535, -97.877873479 22.269068121, -97.87773272 22.26903372, -97.87747303 22.268911019, -97.877326919 22.268911462, -97.877144629 22.2691234, -97.8771228 22.26925765, -97.877169339 22.269525321, -97.877220339 22.26965225, -97.87724735 22.26978514, -97.87720232 22.26991383, -97.87717198 22.27004597, -97.877032019 22.27008108, -97.87688974 22.270053951, -97.87677169 22.269975181, -97.87670643 22.269854151, -97.876601948 22.26975946, -97.87647025 22.269701491, -97.876342029 22.269638251, -97.87634088 22.26950331, -97.87639608 22.269378151, -97.876480285 22.269267321, -97.876495649 22.269220711, -97.876509459 22.269179031, -97.876524679 22.269046851, -97.87645077 22.26894974, -97.876451969 22.26881475, -97.876556149 22.2687208, -97.87669689 22.268686691, -97.876829338 22.268630221, -97.87695398 22.26856011, -97.87707155 22.26848023, -97.87719903 22.26841448, -97.877238399 22.26835009, -97.87723725 22.26828229, -97.87713902 22.26830898, -97.876996368 22.26833595, -97.876854179 22.26836503, -97.876711779 22.26839306, -97.876569459 22.26842146, -97.876428778 22.268440709, -97.876398604 22.268307293, -97.876310761 22.268196837, -97.876068019 22.268047284, -97.875927875 22.268077072, -97.875783036 22.268093206, -97.875741461 22.267964752, -97.875600647 22.267920694, -97.875459829 22.267947378, -97.875319684 22.267916971, -97.875223794 22.267815822, -97.875102425 22.267740115, -97.875075602 22.26760918, -97.875144671 22.267491897, -97.875283473 22.26748321, -97.875584462 22.267485183, -97.875693516 22.267396196, -97.87568983 22.266982428, -97.875677759 22.266850874, -97.875639537 22.26672304, -97.875628137 22.2664531, -97.875668371 22.266333955, -97.875673862 22.266310095, -97.87567776 22.266287414, -97.875765187 22.266235971, -97.875894772 22.266178275, -97.876039109 22.26612678, -97.87617674 22.266170421, -97.876321949 22.266185251, -97.876415622 22.266093245, -97.87652455 22.266144741, -97.8766154 22.266250512, -97.87682755 22.26643618, -97.87705183 22.266609, -97.87741689 22.26683186, -97.877548855 22.266896857, -97.877662849 22.266955809, -97.877774831 22.267019725, -97.87789486 22.26706937, -97.878047077 22.267125063, -97.878201302 22.26716059, -97.878334072 22.267196582, -97.878448074 22.267219332, -97.87858754 22.267231953, -97.87871952 22.267240937, -97.878856314 22.267213632, -97.878984506 22.267155004, -97.879164767 22.267078353, -97.87930156 22.266998923, -97.879369957 22.26695052, -97.879564607 22.266858854, -97.879680997 22.266796308, -97.879919572 22.266650232, -97.88001637 22.266552127, -97.88012768 22.266476421, -97.880148784 22.266374174, -97.880155844 22.266230683, -97.880110247 22.266107813, -97.880067332 22.26602466, -97.879973455 22.265838493, -97.879862143 22.265673427, -97.879752172 22.265523251, -97.879669788 22.265429947, -97.879589898 22.265395417, -97.87953223 22.265327157, -97.87953089 22.265232833, -97.879561735 22.265128578, -97.87961672 22.265050388, -97.879628789 22.264965992, -97.879564173 22.264905317, -97.879469198 22.264879115, -97.879383369 22.264815818, -97.879333747 22.264727699, -97.879348608 22.264644302, -97.879406168 22.2645527, -97.879465176 22.264416178, -97.879528207 22.264309442, -97.879565759 22.264198983, -97.879686458 22.263919731, -97.879752693 22.263937609, -97.879838002 22.263851468, -97.879882643 22.263771662, -97.879878143 22.263695766, -97.879848731 22.263599519, -97.879837519 22.263525801, -97.87985812 22.263481612, -97.879939046 22.263413848, -97.880014376 22.263278195, -97.880051239 22.263163885, -97.880064649 22.263026118, -97.880030429 22.262698454, -97.879548325 22.262399346, -97.879490657 22.262334808, -97.879462494 22.262247928, -97.87944506 22.262146154, -97.879431648 22.262046862, -97.879387422 22.261969251, -97.879328266 22.261860126, -97.879274098 22.261781218, -97.879180259 22.261696318, -97.879068965 22.261647661, -97.878959579 22.261578951, -97.878883137 22.261520618, -97.878805352 22.261464767, -97.878714157 22.261421327, -97.878586751 22.261410155, -97.878578706 22.261313348, -97.878652466 22.261252531, -97.878798646 22.261243842, -97.879054798 22.261281077, -97.879280724 22.261317232, -97.879518772 22.261305442, -97.87958255 22.26125157, -97.879603679 22.26117225, -97.87963866 22.261040746, -97.879561686 22.260936821, -97.879406118 22.260854904, -97.879234933 22.260793354, -97.878893428 22.260642439, -97.878926568 22.260520578, -97.879053195 22.260527568, -97.879195143 22.2605552, -97.879328829 22.260594328, -97.87946746 22.260594393, -97.879571717 22.26051509, -97.879734633 22.260466945, -97.879892829 22.260427749, -97.88012822 22.26026886, -97.880509279 22.260070351, -97.88086394 22.25983314, -97.881105859 22.259682121, -97.881203062 22.259565844, -97.88130383 22.259455339, -97.88138202 22.259335604, -97.881472808 22.259251789, -97.881547912 22.259154978, -97.8816435 22.25906958, -97.88191228 22.258965711, -97.88210059 22.258940111, -97.882200279 22.258926551, -97.882485779 22.25887252, -97.88259203 22.25877992, -97.882735774 22.258760521, -97.883317298 22.258786251, -97.883899 22.258808579, -97.884327549 22.258886641, -97.884764319 22.25889843, -97.884924885 22.258876957, -97.885040219 22.258813036, -97.885119158 22.258762566, -97.88518813 22.258719024, -97.885301064 22.258629964, -97.885431749 22.258525705, -97.885539038 22.258339528, -97.885587319 22.258179418, -97.885636939 22.258015583, -97.885640962 22.257846782, -97.885636938 22.257645712, -97.885654374 22.25749553, -97.885681194 22.257311833, -97.885683877 22.257152963, -97.885697288 22.256961821, -97.885662419 22.256763232, -97.885642302 22.256621735, -97.885631573 22.256537335, -97.885591339 22.256374739, -97.885446502 22.25612402, -97.885331167 22.256074372, -97.885193032 22.256117813, -97.885066969 22.256079336, -97.88500334 22.256006106, -97.885028151 22.255890675, -97.8851211 22.255776786, -97.885060288 22.255699361, -97.884865595 22.255642031, -97.884542943 22.255600954, -97.884348761 22.255528285, -97.884176549 22.255490389, -97.883929784 22.255450671, -97.8836676 22.255397299, -97.883429892 22.255328587, -97.883229058 22.255203052, -97.88308757 22.255067761, -97.882924737 22.254901263, -97.882803257 22.254776079, -97.882728074 22.254567241, -97.882673169 22.254416749, -97.882615503 22.254229947, -97.882585007 22.254101047, -97.882563054 22.25400805, -97.882510896 22.253816003, -97.88247234 22.253686608, -97.882401598 22.253483979, -97.882283146 22.253267515, -97.882167575 22.253097339, -97.882051686 22.252945664, -97.881903377 22.252831099, -97.881755317 22.252742247, -97.881594115 22.2527183, -97.881443778 22.252651714, -97.88136586 22.252577681, -97.881364511 22.252573291, -97.88132987 22.252461092, -97.88128971 22.25231614, -97.88125431 22.252199261, -97.88122015 22.252077261, -97.881247279 22.25205568, -97.881276339 22.252032539, -97.88135886 22.251876781, -97.88137052 22.251741541, -97.881363689 22.251606115, -97.88132171 22.251337916, -97.88129226 22.2512052, -97.881228741 22.25094074, -97.88119742 22.25080845, -97.881141625 22.250542491, -97.881118679 22.25040871, -97.88109448 22.250275059, -97.88106117 22.250143091, -97.881002879 22.25001885, -97.880938629 22.249897321, -97.88089225 22.24976895, -97.88085662 22.249637621, -97.88082434 22.24950537, -97.8807206 22.249373231, -97.88077558 22.249238652, -97.88077666 22.249103002, -97.88075837 22.248968321, -97.880658119 22.248870201, -97.880673379 22.248735631, -97.88062451 22.24860768, -97.880524629 22.24850902, -97.88044835 22.24839369, -97.880367249 22.24828108, -97.88025192 22.248181339, -97.880145259 22.248105891, -97.88000857 22.248059291, -97.879886171 22.24798611, -97.87963728 22.24784555, -97.879439489 22.247735741, -97.87920714 22.24757254, -97.87908525 22.247498431, -97.878835059 22.24735991, -97.878600969 22.247198971, -97.87849768 22.247103621, -97.87839997 22.24700325, -97.878212109 22.24679628, -97.87813175 22.24668354, -97.87810783 22.246550091, -97.87810509 22.246279229, -97.87812578 22.24614523, -97.878173369 22.24601738, -97.87826615 22.245913139, -97.878354619 22.245805492, -97.87843622 22.245693176, -97.878487578 22.245566431, -97.87857865 22.245461049, -97.878703909 22.24539229, -97.878828339 22.245321921, -97.878947809 22.24524444, -97.87903388 22.24517528, -97.879106369 22.245086371, -97.87910583 22.24508212, -97.87909857 22.24502602, -97.879065649 22.244771599, -97.878995141 22.244233631, -97.878920599 22.243696281, -97.878961849 22.243566741, -97.879086859 22.24349671, -97.879058749 22.243436569, -97.87880788 22.243495749, -97.878747619 22.243358371, -97.878870999 22.243317251, -97.878979049 22.243287142, -97.878975429 22.2432184, -97.878997079 22.24309482, -97.87896452 22.243001711, -97.87883151 22.24303552, -97.8786708 22.243091751, -97.878646819 22.243030911, -97.87864314 22.242981662, -97.878754171 22.24295952, -97.87887471 22.24291409, -97.87887446 22.24285854, -97.878852511 22.24272451, -97.878827169 22.242615661, -97.8786858 22.242657141, -97.8785292 22.242701971, -97.87847314 22.242613879, -97.878336169 22.24237472, -97.878078489 22.24204642, -97.877851939 22.24187582, -97.877563249 22.241839121, -97.877418049 22.241849311, -97.877273149 22.24185506, -97.876981909 22.24186663, -97.876838198 22.241846521, -97.876351889 22.24154895, -97.876134858 22.241368621, -97.87592766 22.241011221, -97.875952291 22.240877601, -97.875976849 22.240744381, -97.876120289 22.24008022, -97.876165121 22.23981243, -97.876196629 22.23954303, -97.876219909 22.239409451, -97.876295544 22.239293915, -97.876395719 22.23919583, -97.876484229 22.23914008, -97.876472478 22.239079861, -97.876410029 22.23895726, -97.87631042 22.23885826, -97.876195309 22.238775231, -97.876075179 22.238698541, -97.87593898 22.238650481, -97.87579977 22.23861125, -97.875741678 22.238575691, -97.875737199 22.238490061, -97.87585657 22.238413211, -97.875974018 22.238333142, -97.876032879 22.238286661, -97.876020799 22.238203342, -97.87593368 22.238231201, -97.8758768 22.238183922, -97.875797889 22.23807023, -97.87573409 22.237948571, -97.87570354 22.23781622, -97.87568102 22.237682399, -97.875669681 22.237547351, -97.87566128 22.237412131, -97.875671825 22.237277201, -97.87574515 22.23716017, -97.875760119 22.237025141, -97.875726169 22.236893322, -97.87571269 22.236758449, -97.87569742 22.236623721, -97.87569248 22.23648834, -97.875689788 22.23635288, -97.87568538 22.236217421, -97.875670799 22.23608258, -97.875652619 22.23594812, -97.875626944 22.23581458, -97.87554202 22.23570434, -97.87545274 22.23559758, -97.875439689 22.23546298, -97.87549018 22.23533606, -97.875534319 22.2352068, -97.87552609 22.23507135, -97.875497249 22.234938461, -97.875451379 22.234809751, -97.875384139 22.2346896, -97.87534114 22.23456029, -97.875323709 22.234425861, -97.87531486 22.23429065, -97.875309599 22.234155181, -97.875277751 22.234022851, -97.875220219 22.233898281, -97.875145539 22.23378186, -97.87505168 22.23367815, -97.874936089 22.23359525, -97.87479 22.233609951, -97.874863169 22.23372795, -97.874830519 22.23385949, -97.874718739 22.233944722, -97.87463789 22.233833121, -97.87457392 22.23371138, -97.874499909 22.23359466, -97.87438582 22.2334424, -97.87437592 22.23342018, -97.874366048 22.23339526, -97.87448268 22.23334746, -97.874577661 22.23329175, -97.874588829 22.233156171, -97.874536029 22.23302966, -97.874455284 22.232916241, -97.874316139 22.232956971, -97.874177345 22.23291826, -97.874146619 22.232786261, -97.87412603 22.232652181, -97.874117148 22.232517, -97.87411923 22.232381569, -97.874134459 22.232246861, -97.87415122 22.232112261, -97.874162219 22.23197726, -97.87422095 22.231853345, -97.87424842 22.231720169, -97.874257519 22.231584851, -97.87424498 22.23144977, -97.874217289 22.231316721, -97.874190689 22.231183521, -97.874181598 22.23113255, -97.874166831 22.231049861, -97.874148058 22.230915419, -97.874082249 22.23079408, -97.873939549 22.230765371, -97.87379411 22.23077317, -97.873652379 22.230804251, -97.87351202 22.23083951, -97.873368419 22.23081909, -97.873240168 22.23075562, -97.873151349 22.230648581, -97.873102379 22.23052112, -97.873058029 22.23039208, -97.873005739 22.230265549, -97.872939059 22.230145001, -97.872848259 22.230039091, -97.87277486 22.22992222, -97.87271431 22.22979911, -97.872681379 22.229667251, -97.87266957 22.229532281, -97.872664599 22.22939689, -97.87266452 22.229261381, -97.87265962 22.229125891, -97.87262425 22.228994429, -97.872607519 22.228859291, -97.87260646 22.228836751, -97.87260571 22.22881172, -97.872707719 22.228715371, -97.87277586 22.228595341, -97.87277678 22.228459451, -97.872686709 22.228352581, -97.872563049 22.22828197, -97.872612659 22.228155401, -97.872726425 22.22807035, -97.87266533 22.227947141, -97.872730719 22.227826117, -97.872675109 22.227700801, -97.872705889 22.227568571, -97.87272 22.227433541, -97.87267992 22.227303031, -97.87259625 22.22719211, -97.872541119 22.227067021, -97.872568309 22.22693428, -97.87265257 22.226823541, -97.872613658 22.226727951, -97.87258631 22.226660801, -97.872581709 22.22661377, -97.872377979 22.22666658, -97.87196938 22.2267618, -97.87192745 22.22669125, -97.87175515 22.22634365, -97.871619749 22.226136681, -97.87148957 22.225884511, -97.87119608 22.225347201, -97.870884579 22.22480649, -97.870601149 22.22429078, -97.870499579 22.224105221, -97.870435631 22.2238404, -97.870292549 22.223162121, -97.870158111 22.22233782, -97.870046819 22.221713051, -97.870024121 22.221611941, -97.86996757 22.221404251, -97.86994263 22.221363151, -97.869833708 22.221183602, -97.86915557 22.220464831, -97.86900638 22.220235321, -97.868440849 22.21920152, -97.868203139 22.21892355, -97.867845279 22.218578221, -97.866781919 22.21764735, -97.866509659 22.21740874, -97.86606314 22.216868831, -97.865918719 22.216694229, -97.86542654 22.21584551, -97.865459079 22.215827891, -97.8655358 22.215789031, -97.865576919 22.21574489, -97.865592749 22.21572808, -97.865525199 22.215610141, -97.865390829 22.21549715, -97.86530948 22.21542806, -97.865127568 22.21521658, -97.865042431 22.21510671, -97.86494825 22.214985151, -97.864872201 22.214887001, -97.864810378 22.21476448, -97.86479226 22.21470849, -97.86494854 22.21473275, -97.86537863 22.214799551, -97.866055029 22.2149046, -97.867712149 22.21556894, -97.867741849 22.215732251, -97.867780749 22.215868401, -97.8679537 22.216016461, -97.867957162 22.21601913, -97.868266666 22.216209911, -97.868270332 22.216212253, -97.868528026 22.216388264, -97.868531534 22.216390888, -97.86915063 22.216942951, -97.869278619 22.217057201, -97.87029686 22.217995, -97.871102339 22.21873988, -97.871837178 22.21944805, -97.871852619 22.21947089, -97.872601338 22.220441711, -97.87275215 22.22063318, -97.873187509 22.221368831, -97.873299079 22.22155398, -97.873904769 22.22239346, -97.874638029 22.223339851, -97.874697779 22.223422449, -97.875077829 22.223947661, -97.875186604 22.224200407, -97.875277799 22.224463599, -97.875346052 22.224688027, -97.875678484 22.225793124, -97.87587846 22.2257377, -97.875977968 22.225710122, -97.87650342 22.22556451, -97.87715109 22.225396341, -97.877795819 22.22522892, -97.878388658 22.22507405, -97.879553879 22.224768969, -97.879695519 22.22473189, -97.881039909 22.224378121, -97.881461831 22.22426709, -97.88210817 22.22417089, -97.88230672 22.224165951, -97.883034621 22.22414783, -97.883696339 22.224232911, -97.8843332 22.224378031, -97.884742568 22.224511019, -97.88532863 22.22479491, -97.88665971 22.22544778, -97.88742822 22.225829601, -97.888413889 22.226320121, -97.88883414 22.226529911, -97.88977214 22.22700905, -97.89013088 22.22717232, -97.890327459 22.22721469, -97.89075203 22.22730622, -97.89105594 22.227350489, -97.89123802 22.227377, -97.89129669 22.227379912, -97.89154132 22.22737908, -97.89191132 22.22735911, -97.89233062 22.22728831, -97.892884849 22.22715603, -97.893132078 22.22709518, -97.89308686 22.227208729, -97.893322682 22.228131329, -97.893399724 22.22847939, -97.893435443 22.228660554, -97.893458596 22.228847029, -97.89358624 22.228960122, -97.893675281 22.229101335, -97.893709949 22.22918805, -97.893761481 22.229314751, -97.893796489 22.22944628, -97.89382982 22.22957817, -97.89385352 22.22971185, -97.893824149 22.22984454, -97.893776349 22.22997252, -97.89374322 22.230071824, -97.893690549 22.230231461, -97.893686254 22.23036691, -97.893688689 22.230502371, -97.893690309 22.23063786, -97.893733839 22.230767141, -97.89377836 22.230896141, -97.893836088 22.231020521, -97.89389014 22.231146341, -97.89396231 22.23126398, -97.89403154 22.23138315, -97.894095829 22.23150472, -97.89416255 22.23162514, -97.89422285 22.23174846, -97.894285379 22.2318708, -97.89434791 22.23199315, -97.89440532 22.232117661, -97.894450119 22.232246581, -97.894487751 22.232354541, -97.894509019 22.23240994, -97.894542259 22.23250362, -97.89459385 22.23263032, -97.8946364 22.232759891, -97.89470175 22.232880941, -97.89478022 22.23299506, -97.894764339 22.233047582, -97.894724218 22.233177831, -97.894724228 22.23317788, -97.894755179 22.233310221, -97.894816768 22.233432972, -97.894851049 22.233576262, -97.894851042 22.233576353, -97.894842149 22.233703371, -97.894842146 22.233703468, -97.894841754 22.233738029, -97.894841753 22.233738125, -97.894840567 22.233842862, -97.89484056 22.233842958, -97.89482794 22.233975421, -97.894827926 22.233975516, -97.89480822 22.234108984, -97.894808211 22.234109078, -97.894796918 22.234248952, -97.894796905 22.234249048, -97.89477717 22.234379974, -97.894777157 22.234380067, -97.894759581 22.234514483, -97.894709859 22.234641821, -97.894709848 22.234641917, -97.894691851 22.234776264, -97.894691844 22.234776358, -97.894685259 22.234911621, -97.894609569 22.235027351, -97.894609558 22.235027447, -97.894594772 22.235162144, -97.894594766 22.235162238, -97.894591199 22.235297582, -97.894591188 22.235297678, -97.894576249 22.235432352, -97.894576245 22.235432447, -97.894572258 22.235567781, -97.894537119 22.235699282, -97.894537113 22.235699378, -97.894525547 22.235834341, -97.894525545 22.235834437, -97.894524486 22.235969851, -97.894524492 22.235969947, -97.894546314 22.236178692, -97.894610258 22.236300402, -97.894629089 22.236434772, -97.894670418 22.236564682, -97.894670423 22.236564779, -97.894680564 22.236699833, -97.894758708 22.236814143, -97.894810399 22.236940801, -97.894810398 22.236940898, -97.894811748 22.23707629, -97.894811756 22.237076387, -97.894826644 22.237211064, -97.894871458 22.237339981, -97.894871464 22.237340075, -97.894886014 22.237474783, -97.894886015 22.237474877, -97.894883256 22.237610262, -97.894883257 22.237610358, -97.894883997 22.237723581, -97.894884004 22.237723677, -97.894897215 22.237852554, -97.894897222 22.237852648, -97.894903446 22.237969853, -97.894868597 22.238150782, -97.894833379 22.238280552, -97.894809997 22.238404021, -97.894771778 22.238537921, -97.894763025 22.238571237, -97.894736367 22.238672712, -97.894705294 22.238765207, -97.894693718 22.238799661, -97.894648908 22.238930752, -97.894648897 22.238930848, -97.894633372 22.239065464, -97.894633368 22.239065558, -97.894634216 22.239200952, -97.894634225 22.239201048, -97.894648815 22.239335773, -97.894748829 22.2394342, -97.894839967 22.239539851, -97.894839973 22.239539947, -97.894849595 22.239675033, -97.894849587 22.239675128, -97.894831849 22.239809523, -97.894831835 22.239809617, -97.894811521 22.239943713, -97.894743449 22.240063452, -97.894659768 22.240174321, -97.894586318 22.24029128, -97.894476418 22.240380111, -97.894409488 22.240500432, -97.894328888 22.240613252, -97.894219918 22.240703081, -97.894075028 22.240715831, -97.893946088 22.240778691, -97.893916889 22.240911431, -97.893776259 22.24094634, -97.893640778 22.240995832, -97.893553509 22.241104262, -97.893539098 22.241147384, -97.893510277 22.241233631, -97.893442939 22.241353741, -97.893321979 22.241429122, -97.89317775 22.241447281, -97.893038509 22.241486651, -97.892914799 22.241558062, -97.892841049 22.241674862, -97.892762718 22.241789061, -97.892629888 22.24184443, -97.892588336 22.241868171, -97.892505828 22.241915311, -97.89238142 22.241985621, -97.892237369 22.242005031, -97.892094079 22.242028691, -97.891988319 22.242121802, -97.891845739 22.242148942, -97.891713518 22.242205602, -97.891569029 22.242221881, -97.891424858 22.24224037, -97.89129812 22.242307021, -97.891076458 22.243220061, -97.890972778 22.243482251, -97.890820598 22.243867091, -97.890685908 22.24420769, -97.890503619 22.244668682, -97.889588508 22.247147803, -97.888138288 22.251446662, -97.886626829 22.255722831, -97.886479289 22.256413691, -97.886479282 22.256413787, -97.886433369 22.257221721, -97.886433374 22.257221817, -97.886500045 22.257971094, -97.886716278 22.258756542, -97.886877458 22.259164972, -97.889866229 22.265496862, -97.89237558 22.27058483, -97.89235329 22.27058965, -97.892017429 22.270664981, -97.89187605 22.270696691, -97.891584949 22.270697049, -97.891148678 22.270716911, -97.891005749 22.270742451, -97.890569601 22.27072406, -97.89042523 22.27070709, -97.890001379 22.27060937, -97.88986172 22.270571551, -97.889789539 22.27052932, -97.889721381 22.270489481, -97.88953855 22.270382551, -97.88950094 22.27036362, -97.889457618 22.27034182, -97.88873435 22.269705771, -97.888700459 22.269675971, -97.888667419 22.26964689, -97.88845578 22.26946077, -97.888358631 22.269379202, -97.88826322 22.269309539, -97.88816263 22.2693174, -97.88788338 22.26939468, -97.887643279 22.26954828, -97.887549919 22.269652151, -97.887415818 22.26970432, -97.887275888 22.269742139, -97.88705995 22.26992435, -97.887004029 22.270049651, -97.886957219 22.27017782, -97.886860569 22.270279031, -97.886695998 22.270502749, -97.886657819 22.27063371, -97.88665674 22.27076925, -97.88665311 22.27082195, -97.88664843 22.270869771, -97.886643399 22.271170431, -97.886657969 22.271305341, -97.886693889 22.271436741, -97.88674803 22.271562519, -97.886793169 22.271690951, -97.88670729 22.271799781, -97.88658954 22.271879251, -97.88646294 22.27194652, -97.88644031 22.272000151, -97.886422449 22.272043489, -97.88628566 22.27225097, -97.886153919 22.27230785, -97.88613085 22.27231009, -97.88605882 22.272314286, -97.885990449 22.2723196, -97.88586363 22.272327541, -97.885721349 22.27235465, -97.885619089 22.272258661, -97.88550629 22.272173742, -97.8855582 22.272047511)))",28,Tamaulipas,038,Tampico,0001,2803800011404,119,57,62,40,1404
1,"MULTIPOLYGON (((-97.845959723 22.228658239, -97.84514632 22.22829822, -97.84442285 22.22799205, -97.843603491 22.22764515, -97.84291808 22.22735605, -97.84190178 22.226926891, -97.84148352 22.226748481, -97.84183903 22.225936091, -97.8421756 22.225179691, -97.842511651 22.22437003, -97.84285805 22.223515119, -97.84354348 22.223804859, -97.84453778 22.22421617, -97.845277711 22.22452171, -97.846130771 22.2248646, -97.84723272 22.22530698, -97.84756168 22.22543726, -97.848630021 22.225866143, -97.848207115 22.226643356, -97.848027988 22.226975885, -97.847766682 22.227461183, -97.84736375 22.22820325, -97.847065314 22.228752602, -97.846747903 22.229322092, -97.846714906 22.229394846, -97.846670023 22.229515304, -97.846637405 22.229608655, -97.846611126 22.229706703, -97.846597577 22.229795557, -97.846589168 22.229884643, -97.846410888 22.22957372, -97.84623448 22.22921735, -97.84589822 22.2288916, -97.845932883 22.228760098, -97.845959723 22.228658239)))",28,Tamaulipas,038,Tampico,0001,2803800010336,2935,1412,1523,926,0336
2,"MULTIPOLYGON (((-97.851299149 22.313895282, -97.8511974 22.31361234, -97.851132949 22.313433121, -97.85098691 22.312976832, -97.850945316 22.312859821, -97.850766709 22.312357431, -97.850745919 22.312297251, -97.85055995 22.311775891, -97.850536379 22.311703091, -97.850421629 22.31134872, -97.851236219 22.311084741, -97.852108179 22.310802141, -97.85297335 22.310501821, -97.853023449 22.31048437, -97.853848949 22.3101972, -97.854072889 22.31012042, -97.854403579 22.310007051, -97.8545478 22.309957621, -97.85470938 22.309901081, -97.85499751 22.30980031, -97.855491969 22.30962735, -97.855580949 22.30959623, -97.855961199 22.309467941, -97.856428319 22.309310262, -97.85689394 22.309153081, -97.857356229 22.30899994, -97.857831979 22.308843719, -97.858174519 22.308732861, -97.859115479 22.30841635, -97.85938229 22.30832523, -97.86026075 22.31047325, -97.86009962 22.31051248, -97.85998048 22.31054149, -97.85910026 22.310790629, -97.858547681 22.310936891, -97.85867674 22.31131989, -97.85751335 22.31165131, -97.85623274 22.31201554, -97.85639252 22.3124706, -97.85654794 22.31291851, -97.856685094 22.313309836, -97.856188213 22.313455857, -97.855697603 22.313599835, -97.855206154 22.313743976, -97.854340304 22.313996776, -97.85425626 22.314087921, -97.85404511 22.31347534, -97.85142455 22.314243941, -97.851299149 22.313895282)))",28,Tamaulipas,038,Tampico,0001,2803800011300,3376,1611,1765,951,1300
3,"MULTIPOLYGON (((-97.88111157 22.30346992, -97.881453079 22.30407626, -97.88129375 22.304109621, -97.88034645 22.30418426, -97.879541509 22.30427266, -97.879881779 22.30486329, -97.87981752 22.304904719, -97.877156399 22.30135866, -97.87769185 22.300731371, -97.87760978 22.30065734, -97.87752105 22.30062006, -97.87634434 22.300416001, -97.874914379 22.29854029, -97.87698585 22.29721597, -97.877132147 22.297126579, -97.877741514 22.29810972, -97.877868221 22.298310066, -97.878645259 22.299572382, -97.878660339 22.29959618, -97.878778631 22.299779246, -97.878892037 22.299955837, -97.879554875 22.299506568, -97.879887603 22.299280464, -97.880180908 22.299080806, -97.880679174 22.298741941, -97.88079243 22.29938351, -97.88081486 22.29950797, -97.880867971 22.29980266, -97.880967891 22.30033337, -97.88184505 22.30034726, -97.88271571 22.3003636, -97.88282594 22.30119082, -97.88315523 22.30119717, -97.88318134 22.30176008, -97.88319162 22.30198118, -97.88320118 22.302231569, -97.88321811 22.30265389, -97.88211269 22.30307332, -97.88111157 22.30346992)))",28,Tamaulipas,038,Tampico,0001,2803800010938,1625,780,845,532,0938
